0.00,-0.00,0.00
0.03,0.02,-0.00
-0.00,-0.01,0.00
-0.00,0.02,0.00
-0.01,0.02,0.00
-0.00,0.02,0.01
-0.01,0.04,-1.35
-0.01,0.06,-2.71
-0.00,0.05,-4.07
-0.01,0.07,-5.43
-0.01,0.06,-6.80
-0.01,0.08,-8.17
-0.01,0.10,-9.54
-0.01,0.09,-10.92
-0.01,0.13,-12.29
-0.01,0.11,-13.66
-0.01,0.13,-15.04
-0.03,0.14,-16.40
-0.03,0.15,-17.84
-0.03,0.16,-19.20
-0.02,0.14,-20.56
-0.02,0.17,-21.91
-0.01,0.18,-23.25
-0.01,0.17,-24.60
-0.01,0.15,-25.93
0.01,0.14,-27.25
0.01,0.13,-28.56
0.01,0.14,-29.87
-0.01,0.14,-31.16
0.02,0.10,-32.45
0.02,0.09,-33.72
0.04,0.11,-34.98
0.03,0.12,-36.22
0.03,0.11,-37.46
0.03,0.12,-38.68
0.03,0.11,-39.89
0.03,0.12,-41.09
0.02,0.13,-42.27
0.02,0.12,-43.44
0.02,0.13,-44.59
0.02,0.12,-45.73
0.04,0.11,-46.86
0.04,0.14,-47.96
0.04,0.10,-49.05
0.03,0.09,-50.12
0.03,0.10,-51.17
0.02,0.12,-52.21
0.02,0.13,-53.24
0.05,0.11,-54.25
0.04,0.12,-55.23
0.03,0.11,-56.21
0.03,0.10,-57.16
0.03,0.08,-58.10
0.03,0.07,-59.02
0.03,0.06,-59.93
0.03,0.08,-60.82
0.03,0.10,-61.69
0.04,0.09,-62.55
0.04,0.08,-63.38
0.04,0.09,-64.21
0.05,0.11,-65.01
0.05,0.09,-65.81
0.04,0.13,-66.58
0.01,0.14,-67.34
0.02,0.15,-68.09
0.04,0.13,-68.82
0.01,0.14,-69.54
0.01,0.17,-70.25
0.01,0.16,-70.94
0.01,0.12,-71.62
0.01,0.10,-72.28
0.01,0.11,-72.93
0.02,0.10,-73.56
0.04,0.07,-74.19
0.04,0.04,-74.79
0.03,0.04,-75.38
0.03,0.05,-75.96
0.03,0.07,-76.53
0.03,0.04,-77.08
0.03,0.03,-77.62
0.03,0.03,-78.15
0.03,0.05,-78.66
0.03,0.04,-79.17
0.05,0.04,-79.67
0.04,0.08,-80.16
0.04,0.05,-80.63
0.04,0.05,-81.10
0.04,0.04,-81.55
0.03,0.06,-81.99
0.04,0.05,-82.42
0.03,0.04,-82.84
