-0.00,0.00,-0.00
0.02,-0.02,-0.00
-0.00,-0.02,-0.00
-0.00,-0.02,-0.00
-0.00,-0.01,0.00
0.02,0.01,0.00
0.01,0.01,-1.35
0.02,0.01,-2.71
0.04,0.03,-4.08
0.04,0.05,-5.44
0.03,0.04,-6.81
0.03,0.04,-8.18
0.05,0.04,-9.56
0.05,0.03,-10.93
0.04,0.05,-12.30
0.06,0.05,-13.67
0.06,0.05,-15.04
0.07,0.04,-16.41
0.07,0.06,-17.85
0.08,0.06,-19.20
0.07,0.06,-20.56
0.06,0.07,-21.91
0.06,0.06,-23.25
0.06,0.06,-24.59
0.05,0.05,-25.92
0.07,0.04,-27.24
0.06,0.03,-28.55
0.05,0.03,-29.86
0.05,0.05,-31.15
0.04,0.04,-32.43
0.04,0.06,-33.70
0.03,0.06,-34.97
0.03,0.08,-36.22
0.05,0.10,-37.45
0.04,0.11,-38.67
0.06,0.10,-39.88
0.06,0.11,-41.07
0.03,0.10,-42.25
0.05,0.11,-43.42
0.04,0.11,-44.57
0.04,0.09,-45.70
0.04,0.09,-46.81
0.04,0.11,-47.92
0.03,0.09,-49.00
0.03,0.09,-50.07
0.03,0.08,-51.12
0.02,0.07,-52.16
0.04,0.07,-53.18
0.04,0.06,-54.19
0.04,0.05,-55.18
0.03,0.07,-56.15
0.05,0.06,-57.10
0.04,0.06,-58.04
0.02,0.05,-58.96
0.02,0.07,-59.87
0.04,0.09,-60.76
0.04,0.09,-61.64
0.03,0.10,-62.50
0.03,0.11,-63.34
0.05,0.12,-64.16
0.05,0.11,-64.97
0.06,0.10,-65.76
0.08,0.09,-66.53
0.07,0.08,-67.29
0.07,0.10,-68.03
0.08,0.09,-68.76
0.07,0.08,-69.48
0.07,0.08,-70.19
0.06,0.09,-70.88
0.07,0.10,-71.56
0.09,0.09,-72.22
0.09,0.08,-72.86
0.08,0.08,-73.50
0.07,0.09,-74.13
0.06,0.10,-74.73
0.03,0.12,-75.33
0.03,0.11,-75.91
0.05,0.12,-76.48
0.05,0.11,-77.03
0.07,0.10,-77.57
0.06,0.09,-78.10
0.05,0.08,-78.62
0.05,0.09,-79.13
0.04,0.09,-79.62
0.04,0.08,-80.11
0.05,0.07,-80.58
0.07,0.09,-81.05
0.07,0.08,-81.50
0.06,0.08,-81.94
0.06,0.07,-82.37
0.06,0.06,-82.79
0.05,0.03,-83.21
0.04,0.06,-83.61
0.06,0.05,-84.01
0.07,0.05,-84.39
0.07,0.09,-84.77
0.08,0.10,-85.14
0.05,0.11,-85.49
0.05,0.08,-85.85
0.05,0.09,-86.19
0.07,0.09,-86.54
0.06,0.08,-86.86
0.05,0.10,-87.17
0.07,0.11,-87.48
0.04,0.10,-87.78
0.04,0.12,-88.07
0.04,0.13,-88.36
0.03,0.09,-88.65
0.03,0.11,-88.93
0.03,0.05,-89.21
0.03,0.04,-89.47
0.02,0.06,-89.72
0.05,0.06,-89.99
0.04,0.07,-90.23
0.06,0.07,-90.48
0.08,0.06,-90.70
0.07,0.06,-90.93
0.06,0.05,-91.15
0.06,0.07,-91.36
0.06,0.09,-91.57
0.02,0.08,-91.78
0.04,0.09,-91.98
0.04,0.08,-92.17
0.03,0.07,-92.37
0.05,0.06,-92.55
0.03,0.10,-92.74
0.02,0.07,-92.91
0.02,0.08,-93.08
0.02,0.05,-93.25
0.02,0.05,-93.42
0.02,0.06,-93.61
0.02,0.11,-93.78
-0.01,0.17,-93.91
0.02,0.15,-94.06
0.01,0.11,-94.20
0.01,0.05,-94.36
0.01,0.05,-94.49
0.01,0.04,-94.63
0.03,0.08,-94.75
0.03,0.08,-94.89
0.03,0.05,-95.01
0.02,0.02,-95.16
0.02,0.04,-95.28
0.02,0.06,-95.40
0.02,0.10,-95.52
-0.01,0.09,-95.63
-0.01,0.08,-95.74
-0.00,0.07,-95.85
-0.00,0.09,-95.96
0.02,0.08,-96.07
0.01,0.07,-96.17
0.01,0.09,-96.27
0.01,0.11,-96.37
0.01,0.12,-96.46
