-0.00,0.00,0.00
-0.00,0.01,-0.00
-0.00,0.04,0.00
-0.00,0.05,0.01
-0.00,0.05,0.01
-0.00,0.06,0.01
-0.02,0.08,-0.10
-0.04,0.10,-0.21
-0.04,0.11,-0.32
-0.04,0.10,-0.44
-0.04,0.12,-0.56
-0.04,0.13,-0.68
-0.04,0.14,-0.81
-0.03,0.12,-0.94
-0.03,0.11,-1.08
-0.05,0.12,-1.21
-0.04,0.13,-1.36
-0.02,0.14,-1.50
-0.02,0.15,-1.66
-0.02,0.18,-1.81
-0.02,0.14,-1.97
-0.01,0.15,-2.13
-0.04,0.16,-2.29
-0.04,0.15,-2.46
-0.04,0.13,-2.63
-0.06,0.14,-2.81
-0.06,0.17,-2.99
-0.08,0.18,-3.18
-0.05,0.16,-3.37
-0.04,0.17,-3.57
-0.06,0.17,-3.76
-0.06,0.18,-3.95
-0.05,0.18,-4.15
-0.07,0.19,-4.36
-0.09,0.19,-4.57
-0.08,0.17,-4.79
-0.08,0.18,-5.02
-0.07,0.18,-5.25
-0.04,0.19,-5.49
-0.04,0.17,-5.73
-0.04,0.17,-5.98
-0.04,0.15,-6.24
-0.04,0.16,-6.50
-0.04,0.15,-6.76
-0.04,0.15,-7.03
-0.02,0.18,-7.31
-0.02,0.16,-7.60
-0.02,0.17,-7.89
-0.02,0.18,-8.20
-0.02,0.16,-8.50
-0.02,0.14,-8.81
-0.02,0.15,-9.14
0.00,0.16,-9.46
0.02,0.17,-9.80
0.04,0.15,-10.14
0.04,0.14,-10.49
0.03,0.14,-10.85
0.03,0.18,-11.21
0.03,0.21,-11.59
0.02,0.21,-11.98
0.01,0.19,-12.38
-0.01,0.19,-12.78
-0.01,0.17,-13.19
-0.01,0.18,-13.61
-0.01,0.16,-14.04
-0.01,0.14,-14.49
-0.01,0.15,-14.94
-0.01,0.18,-15.40
-0.03,0.19,-15.87
-0.03,0.19,-16.34
-0.03,0.19,-16.83
-0.03,0.20,-17.34
-0.03,0.20,-17.85
-0.02,0.20,-18.37
-0.02,0.21,-18.90
-0.02,0.21,-19.45
-0.02,0.19,-20.01
-0.02,0.19,-20.58
-0.02,0.20,-21.17
-0.05,0.18,-21.77
-0.05,0.18,-22.38
-0.04,0.21,-23.00
-0.04,0.21,-23.64
-0.06,0.24,-24.29
-0.08,0.23,-24.96
-0.07,0.23,-25.63
-0.07,0.23,-26.32
-0.06,0.23,-27.03
-0.08,0.21,-27.75
-0.07,0.20,-28.49
-0.04,0.21,-29.25
-0.07,0.21,-30.02
-0.08,0.22,-30.80
-0.07,0.19,-31.60
-0.06,0.17,-32.41
-0.06,0.16,-33.24
-0.05,0.18,-34.09
-0.02,0.19,-34.94
-0.03,0.19,-35.82
-0.02,0.17,-36.71
-0.02,0.16,-37.62
-0.04,0.14,-38.54
-0.04,0.15,-39.48
-0.04,0.16,-40.44
-0.01,0.16,-41.41
-0.01,0.14,-42.40
-0.01,0.15,-43.40
-0.01,0.13,-44.42
-0.01,0.14,-45.45
-0.04,0.15,-46.51
-0.01,0.14,-47.58
-0.01,0.15,-48.67
-0.01,0.16,-49.77
-0.01,0.16,-50.89
-0.04,0.15,-52.03
-0.06,0.15,-53.17
-0.07,0.16,-54.34
-0.07,0.17,-55.52
-0.06,0.20,-56.71
-0.06,0.22,-57.92
-0.05,0.25,-59.15
-0.05,0.22,-60.38
-0.07,0.20,-61.63
-0.07,0.20,-62.89
