0.00,0.00,0.00
0.02,0.02,0.00
0.05,0.07,0.01
0.04,0.08,0.01
0.06,0.08,0.01
0.06,0.09,0.01
0.08,0.10,-1.34
0.10,0.12,-2.70
0.11,0.13,-4.06
0.12,0.14,-5.42
0.13,0.18,-6.79
0.12,0.18,-8.16
0.13,0.19,-9.53
0.15,0.19,-10.90
0.14,0.22,-12.28
0.12,0.22,-13.65
0.14,0.22,-15.02
0.13,0.22,-16.39
0.14,0.22,-17.82
0.15,0.22,-19.18
0.16,0.22,-20.54
0.17,0.22,-21.89
0.15,0.22,-23.24
0.16,0.22,-24.58
0.16,0.25,-25.91
0.17,0.27,-27.23
0.18,0.27,-28.54
0.16,0.26,-29.85
0.17,0.26,-31.14
0.15,0.28,-32.43
0.16,0.28,-33.70
0.14,0.27,-34.96
0.15,0.29,-36.21
0.16,0.29,-37.45
0.17,0.29,-38.67
0.17,0.28,-39.88
0.16,0.28,-41.08
0.15,0.27,-42.26
0.15,0.27,-43.42
0.16,0.24,-44.57
0.19,0.22,-45.71
0.17,0.22,-46.83
0.15,0.22,-47.94
0.16,0.20,-49.03
0.15,0.20,-50.10
0.15,0.22,-51.15
0.19,0.23,-52.19
0.19,0.23,-53.22
0.20,0.23,-54.23
0.20,0.24,-55.22
0.21,0.23,-56.19
0.21,0.25,-57.15
0.21,0.30,-58.09
0.19,0.29,-59.02
0.20,0.28,-59.93
0.18,0.30,-60.82
0.16,0.29,-61.69
0.19,0.31,-62.55
0.17,0.30,-63.39
0.18,0.29,-64.21
0.19,0.29,-65.03
0.19,0.28,-65.82
0.20,0.30,-66.60
0.18,0.27,-67.37
0.16,0.31,-68.13
0.15,0.30,-68.86
0.16,0.29,-69.58
0.16,0.29,-70.28
0.17,0.30,-70.97
0.16,0.34,-71.65
0.17,0.35,-72.31
0.15,0.36,-72.95
0.17,0.37,-73.60
0.17,0.35,-74.22
0.18,0.34,-74.83
0.19,0.36,-75.42
0.19,0.37,-76.00
0.20,0.33,-76.58
0.20,0.32,-77.14
0.21,0.32,-77.69
0.21,0.29,-78.22
0.21,0.28,-78.74
0.21,0.27,-79.24
0.19,0.27,-79.75
0.20,0.27,-80.24
0.20,0.26,-80.72
0.18,0.26,-81.18
0.19,0.26,-81.64
0.18,0.28,-82.09
0.18,0.28,-82.52
0.19,0.29,-82.95
0.17,0.31,-83.36
0.18,0.30,-83.77
0.19,0.32,-84.16
0.17,0.33,-84.54
0.18,0.32,-84.92
0.18,0.33,-85.28
0.20,0.29,-85.64
0.19,0.31,-86.00
0.19,0.30,-86.34
0.20,0.31,-86.68
0.18,0.31,-87.01
0.21,0.30,-87.33
0.21,0.30,-87.65
0.22,0.27,-87.97
0.22,0.26,-88.27
0.23,0.24,-88.57
0.21,0.24,-88.86
0.21,0.23,-89.14
0.21,0.23,-89.41
0.21,0.24,-89.67
0.21,0.23,-89.94
0.21,0.23,-90.18
0.22,0.23,-90.43
0.20,0.25,-90.67
0.20,0.25,-90.90
0.18,0.23,-91.14
0.19,0.23,-91.36
0.19,0.23,-91.58
0.20,0.25,-91.80
0.21,0.24,-92.01
0.21,0.24,-92.21
0.21,0.24,-92.41
0.21,0.24,-92.60
0.22,0.24,-92.79
0.22,0.24,-92.98
0.20,0.24,-93.16
0.21,0.26,-93.34
0.21,0.26,-93.51
0.19,0.28,-93.68
0.17,0.27,-93.84
0.16,0.26,-94.00
0.16,0.24,-94.15
0.15,0.23,-94.30
0.16,0.23,-94.45
0.14,0.23,-94.60
0.15,0.25,-94.74
0.14,0.27,-94.87
0.17,0.27,-95.02
0.20,0.28,-95.15
0.20,0.28,-95.29
0.21,0.27,-95.42
0.21,0.27,-95.55
0.22,0.27,-95.68
0.22,0.24,-95.80
0.20,0.24,-95.92
0.20,0.21,-96.04
0.21,0.21,-96.15
0.21,0.22,-96.26
0.19,0.22,-96.37
0.19,0.25,-96.47
0.20,0.22,-96.57
0.18,0.22,-96.66
0.17,0.24,-96.75
0.18,0.24,-96.84
